n_train,n_positive_train,zero_ratio_train,ADI_train,CV2_positive_train,rho_interval_train,rho_magnitude_train,occurrence_binary_acf1_train,previous_gap_next_size_corr_train,rho_interval_abs_train,series_id,segment_start,descriptor_variant,dataset,rmse_point,rmse_hurdle,mae_point,mae_hurdle,delta_rmse,hurdle_occurrence_brier,hurdle_mean_p_hat_on_zero,hurdle_mean_p_hat_on_positive,hurdle_positive_magnitude_rmse,group,delta_raw,delta_relative
1576,379,0.7595177664974619,4.158311345646438,0.6048922509916705,0.004900473276017,0.1452465148603903,0.5204992896285763,0.0348445850804436,0.004900473276017,1116113_25,0,raw,favorita,0.3564989480828559,0.1606668712424772,0.3409234283580666,0.1569958634319759,0.1958320768403787,0.0663432183841086,0.2552864168371473,0.0,0.0,control,0.1958320768403787,0.5493202094802935
1576,1144,0.2741116751269035,1.3776223776223775,0.5799742186521725,0.004038240877801,0.1501841799819411,0.2525311115798327,-0.0074712147060433,0.004038240877801,1121615_39,0,raw,favorita,4.229537435340008,4.295009279904925,3.016967827365512,3.004561246860595,-0.0654718445649171,0.0476797861800233,0.8741795569658279,0.8980739578604698,4.263865031437106,control,-0.0654718445649171,-0.015479670192268646
1576,1134,0.2804568527918781,1.3897707231040564,0.4080072755202646,-0.0060431653895752,0.0944491860253081,0.526342944121731,-0.0210982278398846,0.0060431653895752,1136979_24,0,raw,favorita,1.7176728879501937,1.6216271297218303,1.4132522557462963,1.3039162627288274,0.0960457582283631,0.169579606976174,0.7457178048789501,0.7287924833157483,1.5195671722828732,control,0.0960457582283631,0.0559162101830579
1576,1154,0.2677664974619289,1.365684575389948,2.2269184855545987,0.0047059754023806,0.0135042689838155,0.3051481736664868,-0.0180976824331075,0.0047059754023806,1146797_31,0,raw,favorita,2.142013827014026,1.5246474982044234,1.7459163614327,1.215970548490683,0.6173663288096027,0.2665818315250727,0.7173031307756901,0.7017953980427521,1.3842810358615607,control,0.6173663288096027,0.2882177141079492
1576,956,0.3934010152284264,1.6485355648535565,0.5230023293961671,-0.0026737829499099,0.0950185461879684,0.2988856948528,-0.01973123022486,0.0026737829499099,1146804_50,0,raw,favorita,1.2428136674859147,1.1700355916571408,1.0272570341115903,0.9026586945567812,0.0727780758287739,0.2568344178319194,0.5432831000450046,0.5415514322315774,1.1013972855514689,control,0.0727780758287739,0.058559120914719674
1576,534,0.6611675126903553,2.951310861423221,0.7360545047775958,-0.0042638404151192,0.0982443153364609,0.4390117540394375,0.0018829714566143,0.0042638404151192,114778_16,0,raw,favorita,1.963836624011464,2.056033082857487,1.1881741852100407,1.2045879412797236,-0.0921964588460231,0.2701405255389629,0.4952459178673915,0.4999265432357788,2.5204829457251154,control,-0.0921964588460231,-0.04694711246279563
1576,160,0.8984771573604061,9.85,0.3645266865016293,-0.0059150075825292,0.3215831902755703,0.3043286219081265,-0.0692883434719313,0.0059150075825292,119023_41,0,raw,favorita,1.2221492154435598,1.1930378004017737,0.8203306306330931,0.6584904640026036,0.0291114150417861,0.2499668983162477,0.4628543023879711,0.3971837037488034,2.187956175414281,candidate,0.0291114150417861,0.023819853315718547
1576,1088,0.3096446700507614,1.4485294117647058,0.621551340579551,3.5190307807775986e-05,0.1071137734430099,0.6152793747978613,-0.0104842555539381,3.5190307807775986e-05,119141_11,0,raw,favorita,7.377163602309835,7.358951483434269,3.466523610410236,3.520196434997377,0.0182121188755663,0.0477672939740212,0.8952661901712418,0.9113657772541046,7.378113142008447,control,0.0182121188755663,0.0024687156009206537
1576,1207,0.2341370558375634,1.3057166528583264,1.6905575888239883,-0.0020084708083267,0.4493771984139711,0.1773531212852571,-0.0017212844053432,0.0020084708083267,119193_13,0,raw,favorita,3.36253181984555,3.2925049418251517,2.463534322522936,2.158266738766716,0.0700268780203985,0.2539333915306678,0.5971296913921833,0.575792802641025,3.6055492269193374,candidate,0.0700268780203985,0.02082564025330622
1576,986,0.3743654822335025,1.5983772819472617,0.3331098411436022,-0.00227054613263,0.1221745572020212,0.837280500866116,-0.0350277743563096,0.00227054613263,153398_5,0,raw,favorita,0.912054750590595,0.4038773875015005,0.8887520240885871,0.3982141347868101,0.5081773630890944,0.0563585785569925,0.236427078289645,0.0,0.0,control,0.5081773630890944,0.5571785715276715
1576,720,0.5431472081218274,2.188888888888889,0.9520666469865516,-0.0018470793638923,0.146680735235276,0.7825292397660797,-0.0289339186527636,0.0018470793638923,161288_9,0,raw,favorita,2.270750154822745,1.366443415773888,1.8703906823481835,1.0737660686884607,0.9043067390488568,0.1871147916546279,0.3996927617903215,0.5654905438423157,0.36530601978302,control,0.9043067390488568,0.3982414080775202
1576,1120,0.2893401015228426,1.4071428571428573,2.172722998317937,0.0061874577423348,0.0719146548052692,0.2849792340934632,-0.0031832126661015,0.0061874577423348,164647_18,0,raw,favorita,10.283573392356695,10.34102878837458,3.4724140812953315,3.103357002493881,-0.0574553960178843,0.2527948590099819,0.4659498639049984,0.4713391498440787,14.286064505819832,control,-0.0574553960178843,-0.00558710419284684
1576,279,0.8229695431472082,5.648745519713262,0.1610347281551672,0.0030060857928993,0.0798316970546988,0.0765631222620469,0.058575759406944,0.0030060857928993,173113_18,0,raw,favorita,0.6042013431093366,0.5302463610273315,0.5500074046708289,0.3880750088109856,0.0739549820820051,0.1770133771684667,0.3359213258851977,0.3373490422964096,0.6983780910222798,control,0.0739549820820051,0.12240122092648538
1576,887,0.4371827411167512,1.7767756482525363,0.3666684228913389,0.0041000001268608,0.0713135926328007,0.081205264675808,-0.0081053833161829,0.0041000001268608,176411_45,0,raw,favorita,0.8024775836336133,0.8077529526382782,0.6637667264966738,0.6274167324105898,-0.0052753690046648,0.2479766321726238,0.4606925494141048,0.4629354545703301,0.7966980017517706,control,-0.0052753690046648,-0.006573852170147811
1576,929,0.4105329949238578,1.6964477933261572,0.6796207453085613,-0.0060287509051787,-0.0188064458335034,0.0709574861614242,-0.0453331540302802,0.0060287509051787,179564_51,0,raw,favorita,1.394427154819532,1.4399479361066376,0.8740809598848933,0.8798270147471201,-0.0455207812871056,0.2479827058566353,0.6252333042877061,0.5981755288583892,1.4988587571944398,control,-0.0455207812871056,-0.032644789747369014
1576,655,0.5843908629441624,2.406106870229008,0.3209503374725299,-0.0056751668436934,0.035436398411473,0.2222611417104975,0.0068356609829337,0.0056751668436934,208426_43,0,raw,favorita,1.5459720698892054,1.6308389824441,1.252888249499457,1.2837644010072662,-0.0848669125548946,0.2139361250436141,0.8739830228415403,0.8703616049981886,1.6943341115782693,control,-0.0848669125548946,-0.05489550180617217
1576,750,0.5241116751269036,2.1013333333333333,0.4298700752371103,-0.0020139479209502,0.2870950804671582,0.1866781316959142,-0.0460293840174886,0.0020139479209502,215304_34,0,raw,favorita,0.8237534289995138,0.834473166236871,0.7027144872006916,0.6639449277094432,-0.0107197372373571,0.2568897601324394,0.4955820550139134,0.4980431739240885,0.8629154503936654,control,-0.0107197372373571,-0.013013283902656055
1576,1065,0.324238578680203,1.47981220657277,0.6072214371473931,0.000262166842303,0.2672770635648654,0.4548467274233638,0.0118135111587741,0.000262166842303,219152_18,0,raw,favorita,1.7898751332766978,1.953392831464007,1.4094091462237497,1.4845024634684836,-0.1635176981873092,0.2634736465154436,0.5285780349603066,0.5173344062320118,1.7662550805842294,control,-0.1635176981873092,-0.09135704225800366
1576,1004,0.3629441624365482,1.5697211155378483,0.4644361383581412,0.0063694327321178,0.2404273769949763,0.2554737268090513,0.0031315705621357,0.0063694327321178,223463_38,0,raw,favorita,1.2183466429536929,1.1864127417867325,0.995183160617238,0.940156584694272,0.0319339011669601,0.2476910971289998,0.6777107173746283,0.7040637778300866,1.090645908256075,control,0.0319339011669601,0.026210850049655243
1576,291,0.8153553299492385,5.415807560137457,0.4506236598750892,-0.0040540555976276,0.1752813801731012,0.8670451242417381,0.1073550394139967,0.0040540555976276,227728_13,0,raw,favorita,5.109332223346996,5.159208812823538,4.055618202402478,4.032475637538092,-0.0498765894765416,0.1900179464466501,0.9987317770719528,0.9969300873139324,4.725548136947594,control,-0.0498765894765416,-0.009761860708260753
1576,1005,0.3623096446700508,1.5681592039800996,0.4814615591573382,-0.0013160900890305,0.3568401608224509,0.836472933123968,-0.0409278858535813,0.0013160900890305,255202_45,0,raw,favorita,10.780087176575124,10.639677443545072,8.845516647611346,8.750063589641027,0.1404097330300526,0.3830282727167793,0.9566046391214644,0.9559828322760912,12.462117872090802,candidate,0.1404097330300526,0.01302491628594244
1576,981,0.3775380710659898,1.6065239551478083,1.0668871795912276,-0.0023673967186716,-0.044538918495422,0.6243011151267999,-0.0406661894333396,0.0023673967186716,268443_4,0,raw,favorita,8.55780001997876,8.949951843670636,5.32528325631505,5.39261471657526,-0.3921518236918757,0.1281803881630327,0.7927705428817056,0.7746253405531792,8.93158635786251,control,-0.3921518236918757,-0.045823906001118374
1576,305,0.8064720812182741,5.167213114754098,0.2804526791744646,-0.0067793643759887,0.010399712166121,0.2071124306183043,0.0478659865006549,0.0067793643759887,276560_27,0,raw,favorita,0.7132750134357635,0.7338414745876458,0.5346291654166722,0.4493558652521598,-0.0205664611518823,0.1819511418898624,0.2903031309445699,0.3191554517973037,1.0383024084278565,control,-0.0205664611518823,-0.028833844960888266
1576,1149,0.2709390862944162,1.371627502175805,0.4032606072572544,-0.0028332289423929,0.398048337615949,0.8858556816914467,-0.0544471705004757,0.0028332289423929,305081_6,0,raw,favorita,2.191296267330875,1.7787240316225226,1.8874429208891728,1.422671811921256,0.4125722357083525,0.2765440288109003,0.4784589447081089,0.4646612247999976,2.188436626277978,candidate,0.4125722357083525,0.18827770660645957
1576,391,0.7519035532994924,4.030690537084399,0.1873527095129945,-0.0064964051231253,-0.0434533336518477,0.0644116783023435,-0.0394856242527339,0.0064964051231253,312317_35,0,raw,favorita,0.5310507952443227,0.4359689072973137,0.4825947795595441,0.3103367785612742,0.095081887947009,0.1460640503504442,0.30078710284498,0.312006043891112,0.6430987063564587,control,0.095081887947009,0.17904480851641374
1576,1134,0.2804568527918781,1.3897707231040564,1.630588369530679,-0.0045089136272525,0.2625941803472424,0.3658341534603543,0.0879537289344609,0.0045089136272525,315463_16,0,raw,favorita,3.9478147943167152,3.8480645681085193,2.2793048780489094,1.9397649239926111,0.0997502262081959,0.2575143518354875,0.6972623659718421,0.6769078070262693,4.401439115366263,control,0.0997502262081959,0.025267200060093142
1576,869,0.4486040609137056,1.813578826237054,0.6121464134067579,0.0003358760155877,0.0521370011395387,0.1091890323611198,0.0466163551720875,0.0003358760155877,324206_28,0,raw,favorita,1.1613520718110064,1.1534711702605591,0.8685754580157143,0.8310313987590018,0.007880901550447,0.2794914545199403,0.6519769117945716,0.646664791163944,1.3200376938603715,control,0.007880901550447,0.006785971060573873
1576,819,0.4803299492385787,1.9242979242979243,1.6035629095896502,0.0062993923970993,0.5325083641446148,0.3335368335368334,-0.0342674592227222,0.0062993923970993,346066_24,0,raw,favorita,1.8966260721159705,1.8009364246912132,1.4569235971818368,1.2427974219123523,0.0956896474247572,0.248278536318378,0.5614619830320048,0.5996961957070885,2.021402266129231,candidate,0.0956896474247572,0.05045256354511729
1576,99,0.9371827411167512,15.91919191919192,0.4102076889874273,0.0067385197055089,-0.108395938248163,0.4314553179799725,-0.0706740227021695,0.0067385197055089,360705_43,0,raw,favorita,1.369043980703582,1.3933391230652308,1.0164442271703766,0.9810689286816688,-0.0242951423616488,0.2711347582241735,0.6920119374990463,0.6942435198773941,1.5372467930054463,control,-0.0242951423616488,-0.01774606419083994
1576,461,0.7074873096446701,3.418655097613883,0.4581657363749757,0.0029628531492227,-0.040758588198932,0.1545417838483063,-0.0448279619975744,0.0029628531492227,365264_40,0,raw,favorita,1.1491458298820194,1.1819510336161807,0.7759448525806268,0.6903329703602052,-0.0328052037341612,0.2596775369586248,0.4653370987285267,0.4256213091570756,1.717887743034083,control,-0.0328052037341612,-0.028547467937580426
1576,834,0.4708121827411167,1.88968824940048,0.5559178107982435,0.0061826125405545,0.1053568581910931,0.1756002852575952,-0.0382993631601897,0.0061826125405545,373152_25,0,raw,favorita,1.882711282414673,1.9436019081302487,1.346145238904726,1.3599549198434466,-0.0608906257155761,0.1674060714630502,0.8125003085416906,0.8048918843269348,1.8916504528910392,control,-0.0608906257155761,-0.032341988006509836
1576,963,0.3889593908629442,1.636552440290758,0.7110861237100472,-0.0060020142676481,0.0205354525888687,0.4109097073317346,-0.0169323338128982,0.0060020142676481,402299_8,0,raw,favorita,2.5235895567969298,2.400106969998973,1.9998582828612557,1.7330279719261896,0.1234825867979565,0.2359454676913965,0.617774298414588,0.6195055509989078,2.361753960600867,control,0.1234825867979565,0.04893132738855005
1576,149,0.9054568527918782,10.577181208053693,0.3057229165471992,-0.007397641210118,-0.0786379225869672,0.3995735948869015,-0.053890801817455,0.007397641210118,405304_26,0,raw,favorita,0.7213855524508367,0.7416228920689625,0.5546224606888635,0.4525782359497888,-0.0202373396181257,0.1772590028409872,0.2923596045002341,0.3203545987606048,1.0937029664986904,control,-0.0202373396181257,-0.028053430720051606
1576,669,0.575507614213198,2.3557548579970105,0.7186306537471667,0.0039672086928027,0.201609722631911,0.4673031805897894,-0.0266232613100328,0.0039672086928027,411487_23,0,raw,favorita,1.8574451594162305,1.798448622508334,1.453978453363691,1.3181255062421162,0.0589965369078964,0.2753588986901903,0.7422076691599453,0.7270639729499817,1.8979621435195555,control,0.0589965369078964,0.03176219583593962
1576,684,0.565989847715736,2.304093567251462,0.8761106572573043,-0.0037917032791224,0.0960335028539005,0.5554964853210531,-0.0608944493538324,0.0037917032791224,414305_14,0,raw,favorita,0.5401199618871705,0.2439074649757356,0.5274822350059237,0.2410009171636331,0.2962124969114349,0.0538147148138503,0.2311147889565853,0.0,0.0,control,0.2962124969114349,0.5484198285811789
1576,1205,0.2354060913705583,1.307883817427386,0.4818820252654614,-0.0066853355921828,0.2181485328598806,0.6750028036335092,-0.0235920194754353,0.0066853355921828,414620_39,0,raw,favorita,5.524551023270688,5.711817051759855,4.251428687856311,4.103860159005437,-0.1872660284891667,0.2724764452404147,0.537039086674199,0.5271070073632633,5.702992952375019,control,-0.1872660284891667,-0.03389705836734222
1576,1140,0.2766497461928934,1.3824561403508773,0.5456423547068548,-0.0069866540764883,0.1281816669718302,0.389046388867913,0.0495062379278507,0.0069866540764883,422452_12,0,raw,favorita,2.625287117413773,2.5814816327922503,2.0533921079976216,1.9844805754366373,0.0438054846215232,0.151967152865586,0.8856609702110291,0.8855203744293987,2.519848406138363,control,0.0438054846215232,0.01668597858533543
1576,765,0.5145939086294417,2.060130718954248,1.4216230995326906,-0.0051151661234765,0.1665407958972469,0.4268132282521511,-0.0574590572754027,0.0051151661234765,452079_13,0,raw,favorita,7.762646653663284,8.036886008279446,5.156546009349681,5.079161906526203,-0.2742393546161619,0.2570078045443735,0.6317186793860268,0.6059231096506119,9.376839768492143,control,-0.2742393546161619,-0.035328073896902824
1576,656,0.583756345177665,2.402439024390244,0.3555826402685612,0.0067553812498099,0.2590725806451606,0.2016982720601927,-0.0457206204725017,0.0067553812498099,456875_18,0,raw,favorita,0.7297544248043575,0.6616347574869157,0.6346616436328206,0.5145969389095193,0.0681196673174417,0.23586505218612,0.4394326695511418,0.4153945242816751,0.7950410415415914,control,0.0681196673174417,0.09334601477161876
1576,970,0.3845177664974619,1.6247422680412371,0.3601499595055165,-0.0058548033252054,0.1452345239218482,0.1132732171257954,-0.0374721072309597,0.0058548033252054,457425_50,0,raw,favorita,1.3340747340204413,1.3544135363381504,1.0711152255535126,1.071672138004076,-0.0203388023177091,0.1895998932147907,0.8600921285779852,0.8367234926957351,1.2434947194564547,control,-0.0203388023177091,-0.01524562440097712
1576,350,0.7779187817258884,4.502857142857143,0.200948477142909,-0.0013661689088245,-0.0335015707884842,0.0412244897959186,0.0063206632721048,0.0013661689088245,461432_26,0,raw,favorita,0.6419069856427801,0.5927672297978663,0.5618278980255127,0.4336335577425502,0.0491397558449138,0.2091021566252534,0.3716979065249043,0.3626494705677032,0.7554846764326173,control,0.0491397558449138,0.07655276690236858
1576,554,0.6484771573604061,2.844765342960289,0.4666313750576831,-0.0030191227182563,-0.0202099853589993,-0.0051994752790675,-0.0677936372670675,0.0030191227182563,462673_34,0,raw,favorita,1.1840170296510542,1.1684986781935074,0.8430160268963802,0.7547892078402496,0.0155183514575467,0.2560534072072092,0.5267401538333114,0.5412911943026951,1.5271473679666498,control,0.0155183514575467,0.013106527244899652
1576,468,0.7030456852791879,3.3675213675213675,0.2381254713422798,-0.0043938202289398,0.0212816524068796,0.0889299376426918,-0.0303904096891919,0.0043938202289398,463816_9,0,raw,favorita,0.9015404894356508,0.8467581364410223,0.7719535923429898,0.7168138005903789,0.0547823529946284,0.3147206677625236,0.6525996631632248,0.6180068949858347,0.8323898955548051,control,0.0547823529946284,0.06076527192796547
1576,1049,0.3343908629441624,1.5023832221163012,0.4525559171431116,-0.0022918584643171,0.1953291991337956,0.7589157332868787,0.0283167726152978,0.0022918584643171,464263_30,0,raw,favorita,2.8651625628228183,3.076386240921077,2.2701266266050792,2.3347781130245755,-0.2112236780982588,0.1465659229678662,0.7934490442276001,0.7171838355064392,2.746087558453384,control,-0.2112236780982588,-0.07372135907365647
1576,1184,0.248730964467005,1.3310810810810811,0.9109983576641836,0.004727436823938,0.1029439802055575,0.3966376033159282,0.0132050502446251,0.004727436823938,470760_44,0,raw,favorita,3.218573139888529,2.964386059132589,2.639317000196093,2.1691897426332747,0.2541870807559396,0.2206507842674724,0.6347158625721931,0.6705984760607991,3.108177857374065,control,0.2541870807559396,0.07897508296634298
1576,1200,0.2385786802030456,1.3133333333333332,0.3913054879701844,0.0029959829750869,0.155144844786737,0.5309999999999991,0.0066765058509398,0.0029959829750869,472526_24,0,raw,favorita,2.1229897976159298,2.1884643272047826,1.463476442155384,1.496291152068547,-0.0654745295888528,0.1324393471694975,0.745325662873008,0.741256546484281,2.002505314029092,control,-0.0654745295888528,-0.03084071796406146
1576,1106,0.2982233502538071,1.4249547920433996,0.4367564190460302,-0.004716768968278,0.0799897267903625,0.3320018353080891,-0.0175208214736204,0.004716768968278,472658_24,0,raw,favorita,1.7896443816185597,1.8397818063867517,1.3614664986020042,1.3514282469238554,-0.0501374247681918,0.1604520331512559,0.7746489608989042,0.7824635567949779,1.7735038797030267,control,-0.0501374247681918,-0.02801530029270249
1576,249,0.8420050761421319,6.329317269076305,0.3160070343735287,-0.0050708924653763,0.1105266930926387,0.8590513099611116,0.0783288392809563,0.0050708924653763,476707_2,0,raw,favorita,4.146035315706853,4.190320161214779,3.055189761377516,3.141186380670184,-0.0442848455079261,0.2668917271693689,0.9159672283209288,0.9306056684461134,4.648419036613841,control,-0.0442848455079261,-0.010681251397005051
