series_id,rmse_point,mae_point,rmse_hurdle,mae_hurdle,rmse_fifty,mae_fifty,rmse_global_alpha,mae_global_alpha,rmse_gate_v1,mae_gate_v1,rmse_gate_v2,mae_gate_v2,rmse_oracle_hard,mae_oracle_hard,rmse_oracle_convex,mae_oracle_convex
HOUSEHOLD_2_212_WI_3_evaluation,1.1227844735604238,0.9163197995651335,1.1329820284678336,0.8954851286751884,1.1183347389922658,0.8897849257503238,1.1183347344337586,0.8897849232667968,1.1173691801359331,0.8884749213854471,1.1163645655066017,0.8887836180982136,1.1131074414474003,0.8929898270538875,1.1118253330531471,0.8871768577562461
HOUSEHOLD_2_213_CA_1_evaluation,1.573596071391588,1.2516428565695172,1.5890826853425568,1.2355095112607593,1.578065366368363,1.2428431397392636,1.5780653602924413,1.2428431305147352,1.5755187175124237,1.2380877470686322,1.576757358392962,1.2400733892406737,1.5533253322863916,1.2162012791349774,1.5533253322863916,1.2162012791349774
HOUSEHOLD_2_213_CA_2_evaluation,2.5146046294591864,1.8528730500312078,2.430582895315015,1.824283902134214,2.4629818962796843,1.8300735993044717,2.4629818978006206,1.8300736056906837,2.4648640210789905,1.828335824466887,2.4762980901818348,1.8344968216759818,2.4190924157179294,1.8221834018116905,2.4190924157179294,1.8221834018116905
HOUSEHOLD_2_213_CA_3_evaluation,1.4410588650242508,1.1721935442515783,1.4980187958303157,1.1992722068514143,1.466194648985999,1.183864103186698,1.4661946529284504,1.1838641060250146,1.464093519842879,1.1828090676239558,1.4619546236771477,1.1818465562093825,1.4410588650242508,1.1721935442515783,1.4408871987303227,1.1712314750127057
HOUSEHOLD_2_213_CA_4_evaluation,1.332764698087254,0.9716711753890628,1.3661309492209541,0.9670330037673315,1.3452831564870165,0.9652396142482758,1.3452831556566849,0.9652396110551698,1.3493307522753577,0.964967640382903,1.3508843823374803,0.9645546937272662,1.3216912951689743,0.9538725394578207,1.3216912951689743,0.9538725394578207
HOUSEHOLD_2_213_TX_1_evaluation,3.1519094038283852,2.609470165911175,3.175158762327556,2.6194400049391247,3.1279675225747323,2.592271177541642,3.1279675454899927,2.5922711959906986,3.115703359295375,2.57541792449497,3.1123824984315096,2.5730904880024137,3.0108117524475912,2.4543391977037703,3.0108117524475912,2.4543391977037703
HOUSEHOLD_2_213_TX_3_evaluation,3.0533332801177733,2.181283392366909,3.0236872008596443,2.1717460304498672,3.0352994859479994,2.1747238770836876,3.035299475132828,2.174723866440001,3.037875405306149,2.17692125978924,3.031547137019182,2.1744601832968846,2.984864697945931,2.1458801946469714,2.9848140977381115,2.144776563366345
HOUSEHOLD_2_213_WI_1_evaluation,1.5368924297219864,1.1330860470022475,1.553089271841634,1.1375247566472917,1.5411168838137137,1.127990647440865,1.5411168836803943,1.1279906431833904,1.5437062581777392,1.1287624126388913,1.543868499236636,1.129446526368459,1.5349596863993358,1.1239292550654638,1.5332072932801442,1.120688278963075
HOUSEHOLD_2_213_WI_2_evaluation,1.3549793148596603,1.0799274210418974,1.3434154674061012,1.0177367634716488,1.3450143264720287,1.0452637246676855,1.3450143255420917,1.0452637260868436,1.3428722104278834,1.0418195667720975,1.3429759627327058,1.04082857356185,1.3380758341100978,1.0391555648474466,1.337141610244978,1.0402278649198875
HOUSEHOLD_2_213_WI_3_evaluation,1.8647121962588662,1.4523790095533644,1.853987114916045,1.4470384489922297,1.8576055475863338,1.4477255046367645,1.8576055480117564,1.44772550818466,1.8571192431036718,1.447243917556036,1.8569541168451784,1.4458524911176591,1.8473804289028808,1.443529989038195,1.8473804289028808,1.443529989038195
HOUSEHOLD_2_214_CA_1_evaluation,0.722056461975334,0.5890081335036528,0.7227099287849736,0.5222318328562237,0.71102327130659,0.5556199818494774,0.7110232728529168,0.5556199831799382,0.7154297757647646,0.5471843301895118,0.7136443064859466,0.5447072636868272,0.7045462918911741,0.5230729115151224,0.7021997317989153,0.5385312368530121
HOUSEHOLD_2_214_CA_2_evaluation,0.4562664231025884,0.4273264541157654,0.4020265389772015,0.30956176491010756,0.4195979415952988,0.3684441095129365,0.41959794126180433,0.3684441095129365,0.411061804098107,0.3473955930343696,0.4102346789174998,0.34603511621909483,0.4020265389772015,0.30956176491010756,0.40059736689944286,0.3184926602780304
HOUSEHOLD_2_214_CA_3_evaluation,0.7499409015741412,0.6192235300938288,0.7288672681664634,0.5344457697300684,0.7304073210257751,0.5768346493797643,0.7304073205958583,0.5768346499119487,0.7265804425188479,0.562408715131737,0.7260931256105692,0.5586849706513541,0.7182429527071647,0.5718130632525399,0.7164959791880996,0.5589502712767583
HOUSEHOLD_2_214_CA_4_evaluation,0.3617893283515901,0.33740334470002425,0.2856901384275447,0.20924295023793266,0.31528418986222695,0.27332314547328723,0.3152841923980893,0.27332314746897846,0.30562435686518696,0.2561391599121548,0.3047660177863588,0.2536987600227197,0.2856901384275447,0.20924295023793266,0.2856901384275447,0.20924295023793266
HOUSEHOLD_2_214_TX_1_evaluation,0.45689466860082223,0.4271669056089151,0.35354008077634114,0.28183722859692006,0.39604773602351584,0.35450206759075326,0.3960477354999542,0.3545020671029176,0.37347758527870323,0.32197111578924315,0.3744358759617713,0.3231232248778854,0.35354008077634114,0.28183722859692006,0.35349929236635724,0.2837850725123732
HOUSEHOLD_2_214_TX_3_evaluation,0.689122003687351,0.49704486699331374,0.6404053261354387,0.35172940799522967,0.6564127611573874,0.42438713691773866,0.6564127618379437,0.4243871374942717,0.6463583563047149,0.3896194433882123,0.6468658512829267,0.3912703645016466,0.6404053261354387,0.35172940799522967,0.6400186561880716,0.36103952477903173
HOUSEHOLD_2_214_WI_1_evaluation,0.7562633126055851,0.6710558381109011,0.734145831262922,0.5708119136591753,0.7315272984476728,0.6209338768607094,0.7315272975273305,0.6209338758850381,0.7297063653419291,0.5896800919657662,0.7283356960517002,0.5937674513884953,0.7183977047540566,0.5923272250663667,0.7146307467233763,0.6055703388090083
HOUSEHOLD_2_214_WI_2_evaluation,0.47377646635193754,0.4080155191144773,0.42720050868291415,0.2787357931513162,0.4417422659844966,0.3433756553346202,0.44174226673914474,0.3433756561328967,0.43194110603728325,0.3109825612711055,0.43227192127310193,0.3125280286407187,0.42720050868291415,0.2787357931513162,0.4271968110533089,0.2794106929614219
HOUSEHOLD_2_214_WI_3_evaluation,0.4731065842156264,0.44520053249739466,0.38315009150073537,0.29000632668889703,0.41667160412807536,0.3676034293714024,0.41667160368356015,0.36760342959314585,0.3982562381970297,0.33337823390251115,0.4002975383922665,0.33706195723442806,0.38315009150073537,0.29000632668889703,0.38315009150073537,0.29000632668889703
HOUSEHOLD_2_215_CA_2_evaluation,1.0608028935672327,0.7640279930617128,1.0952960936032614,0.7307388555435907,1.072117526673387,0.7473834235043753,1.072117525945832,0.7473834243026518,1.0768586259711217,0.7426906896843797,1.0772674910230693,0.7427260783456621,1.0608028935672327,0.7640279930617128,1.0608028935672327,0.7640279930617128
HOUSEHOLD_2_215_CA_3_evaluation,1.266520079449275,1.0192406518118722,1.2503202314168043,0.9437107983089629,1.2509375860813594,0.977494281672296,1.2509375843593047,0.9774942795435587,1.244626036707723,0.974339101640951,1.249721608357565,0.9810474823628154,1.2250586912910626,0.9700944430771328,1.2250586912910626,0.9700944430771328
HOUSEHOLD_2_215_CA_4_evaluation,0.6201922818659141,0.5625485391134307,0.5352909302393322,0.39512729751212256,0.5643168277991075,0.4788379195545401,0.5643168259495286,0.47883791831277667,0.544277109530526,0.43526291634355274,0.5409904670395855,0.42498024074094637,0.5352909302393322,0.39512729751212256,0.5343732692107391,0.40791927822712104
HOUSEHOLD_2_215_TX_2_evaluation,0.6289016585180905,0.5656265690922737,0.573295601062345,0.44302239783463027,0.5876529127687244,0.5043244824877807,0.5876529140091106,0.5043244834634519,0.5739853206087657,0.4729270938606489,0.5726085297719797,0.4651663228869438,0.5570293842011163,0.4621662838118417,0.5570293842011163,0.4621662838118417
HOUSEHOLD_2_215_TX_3_evaluation,0.7298361328888014,0.6220180324855304,0.722863471360833,0.5833855863837969,0.7131288239880075,0.6023847003068242,0.7131288235283721,0.6023846985328765,0.7123151565044691,0.592000850254581,0.7127015581145203,0.5933330530921618,0.6984285203335119,0.5898258661230406,0.6977626272229963,0.5937641343874219
HOUSEHOLD_2_215_WI_1_evaluation,0.8757359140968266,0.7322879752942494,0.9110698753074481,0.7198982778049651,0.8815660620169926,0.7260931286783445,0.881566059709658,0.7260931265496072,0.8902383611468643,0.724170310866265,0.893880470702636,0.7232333552979288,0.8757359140968266,0.7322879752942494,0.8730753698220531,0.7288026127595577
HOUSEHOLD_2_215_WI_2_evaluation,0.5194520345372184,0.47314223948688733,0.43159112181346293,0.3224470651752892,0.4657755514865911,0.39779465379459517,0.46577554982501607,0.3977946523310883,0.44785584725509897,0.364338932292802,0.4474156745103181,0.36427469374168486,0.43159112181346293,0.3224470651752892,0.43159112181346293,0.3224470651752892
HOUSEHOLD_2_215_WI_3_evaluation,0.8192577268834966,0.6603703615920884,0.7947536735625812,0.5688470392709687,0.7966081405145927,0.6146086993671599,0.7966081399982556,0.6146087004315286,0.7936166613109777,0.5949043652841023,0.7947002446059226,0.6048915721476078,0.7947536735625812,0.5688470392709687,0.7922721878833833,0.5829261835588141
HOUSEHOLD_2_216_CA_1_evaluation,0.5376510633378536,0.4390121890852849,0.5252340034753866,0.3260642100302946,0.5232744287449274,0.382538198360375,0.5232744303916042,0.3825381995577897,0.5205329957506385,0.3629785639544328,0.5230791725299231,0.367084252869799,0.513739825944316,0.3862689502005066,0.5117864436129864,0.3718035351435537
HOUSEHOLD_2_216_CA_2_evaluation,0.6619963922854608,0.5254799634927795,0.658359595563477,0.46262572510611444,0.6525106577963958,0.4940528447429339,0.6525106574672195,0.49405284429944696,0.6585469532043443,0.4922725829694952,0.6539829472723073,0.4883055020833299,0.6237679161045688,0.45607706700407324,0.6237679161045688,0.45607706700407324
HOUSEHOLD_2_216_CA_3_evaluation,0.5077686358530513,0.3971886481380179,0.4951136489552573,0.2966962209237473,0.49456141327318515,0.3469424361274356,0.494561412359904,0.3469424345308826,0.4929436666875296,0.33082870456079644,0.49480429906502366,0.3347196565674884,0.48942581081273423,0.32835149862581775,0.48719706890561265,0.32881440995801575
HOUSEHOLD_2_216_TX_1_evaluation,0.32731832341787886,0.30543598373021397,0.23365892736979443,0.17896051704883575,0.2739293213136302,0.24219824976864315,0.27392932225386296,0.24219825038952486,0.26027656146170797,0.2230485002731993,0.2572583903314108,0.2186255150785049,0.23365892736979443,0.17896051704883575,0.23365892736979443,0.17896051704883575
HOUSEHOLD_2_216_TX_2_evaluation,0.5254237190638371,0.4292979326453947,0.5163691928973925,0.33638577145479975,0.5132913438327191,0.3828418513848668,0.5132913449225714,0.38284185205009724,0.513778045407139,0.3780231870533455,0.5127621136529269,0.37170126209301607,0.5014573757228422,0.35300176759206114,0.4994727179692012,0.36497150543807216
HOUSEHOLD_2_216_TX_3_evaluation,0.464348796854586,0.3881111323744768,0.42415341876174467,0.2796301967686131,0.43574520436896025,0.33387066494850887,0.4357452034222335,0.33387066457154496,0.43037468273509755,0.3165204263336602,0.4287998499152489,0.3124416308654916,0.4213822737344567,0.3054885421657846,0.4205599281424562,0.2971305464086327
HOUSEHOLD_2_216_WI_1_evaluation,0.322998269505431,0.3007396277749822,0.21961394650031466,0.16887239757038297,0.266045341931515,0.23480601236224174,0.26604534246149364,0.2348060126726826,0.24762913058891212,0.21083026086645468,0.24979591539591023,0.21352994645990075,0.21961394650031466,0.16887239757038297,0.21961394650031466,0.16887239757038297
HOUSEHOLD_2_216_WI_2_evaluation,0.3714836952848423,0.31214465227510246,0.2978988779579886,0.18635376462978975,0.3287691482076896,0.2492492084524461,0.32876914778856753,0.2492492084524461,0.31437333272086443,0.22334346858163676,0.31730512812417494,0.22885348186606452,0.2978988779579886,0.18635376462978975,0.2978988779579886,0.18635376462978975
HOUSEHOLD_2_216_WI_3_evaluation,0.37202204442384773,0.341316596117048,0.31424700333612937,0.22914068232334794,0.3349472452034309,0.285228639220198,0.3349472447244107,0.285228639220198,0.32871187882331737,0.2710186838216725,0.32919972777868295,0.2729869718175559,0.31424700333612937,0.22914068232334794,0.31235113314122953,0.24009854042034995
