series_id,alpha_loss,p0l1,seq,convex
1034_315,0.5688455449339853,0.5679215585832891,0.6336164340159827,0.49979498267366906
1034_433,0.10738101010904366,0.107229304732069,0.10235010535201672,0.09909641271047537
1034_501,0.6685081120786478,0.6558581814541373,0.6340430301766978,0.6145903545485752
1034_530,0.1227212389791811,0.13161665055669383,0.12581269115971372,0.10440439170945529
1034_99,0.09215773820490343,0.08687776580132646,0.08372037448604112,0.07414858563591983
1035_117,0.16908077371900487,0.17844665404636162,0.17079435769812068,0.15254092060789445
1035_132,0.17674446100339722,0.17909271094262802,0.17355495364263426,0.169380499715306
1035_155,0.10877496642663098,0.10679671217162943,0.10379663649199528,0.09324771600756489
1035_156,0.3630674657784144,0.36432962160855153,0.3697153823275017,0.3366117935446091
1035_207,0.3784918769549257,0.42314293913287937,0.31829347299604877,0.2798722221528907
1035_242,0.15124219147914317,0.15016900866458527,0.1491321930071021,0.13446461125061188
1035_295,0.20418104709176807,0.20113758569400234,0.18249377683966198,0.16049174014643552
1035_315,0.2717279167051092,0.29947531000309685,0.2510063678264545,0.19814427837484103
1035_432,0.27401064638641226,0.29145312246822785,0.27976073517603933,0.22907913457083978
1035_501,0.8331378897177233,0.799046736925074,0.7702468432185033,0.7436265762991137
1035_503,0.6252654653937747,0.5981347307992904,0.6025487549688243,0.4714872850044456
1035_506,0.18954062506352226,0.18835316577393946,0.193945753792327,0.16841015535603163
1035_530,0.06958684718595909,0.07767779461687803,0.060643527299213434,0.05367508364589567
1035_99,0.19410495964726357,0.18812768736646976,0.1771345692612888,0.15053168298190972
1036_102,0.6688154978256147,0.6749356839698021,0.6754590342378527,0.5123250098251796
1036_104,0.15973175938174994,0.1632004424471434,0.15759500185569164,0.14049032203837677
1036_132,0.2090039184136014,0.19567642141265287,0.19759020534183108,0.1858033208642146
1036_167,0.15515122330346828,0.12613199764459473,0.12577690473102263,0.11599473487320362
1036_184,0.48659766721773756,0.5620299009328649,0.4301780557134989,0.3605735044923538
1036_244,0.16754737252712737,0.19372659807641546,0.15788917747955908,0.141222513486833
1036_266,0.12704286323891192,0.12511333847805595,0.1177479704836282,0.1000464793192581
1036_415,0.33569358931379917,0.3827583081941405,0.3427856065033473,0.2852037640805636
1036_470,0.5240072264202217,0.5741156218194867,0.5434030548611186,0.40559497272264555
1036_59,0.5210618122344572,0.42897661011884547,0.46005185341958604,0.4033709003499863
1036_99,0.08341329004206002,0.09223176449277239,0.07898094905478557,0.06639427580707544
1037_120,0.5425792113326975,0.4272519445512171,0.42604380968861233,0.41555222460937374
1037_14,0.12144093490901148,0.11549966341870377,0.11916898261585712,0.10707353566940947
1037_163,0.0991563454235406,0.10365271807568799,0.09903320513866767,0.0862403311149389
1037_181,0.6640369551149897,0.6748826195135612,0.6495534946621095,0.5474910071742638
1037_185,0.1593394164180519,0.14708970499791177,0.14229107013336142,0.12083836787441969
1037_193,0.17779736985344977,0.17737839685272086,0.17618671625850116,0.16604313924179992
1037_212,0.2784246929811881,0.27053339317629166,0.2843023558616805,0.2530749215243834
1037_546,0.10833496516813905,0.08857436775241165,0.06129956370889552,0.03435198992136231
1038_155,0.09329116173687596,0.09882906167130857,0.0944214987249568,0.0816474999260912
1038_246,0.18298183849455954,0.18434134421932116,0.18101374087185132,0.15854637774980201
1038_261,0.09889694730584969,0.09915215643202117,0.09692779165195028,0.08236066065455612
1038_432,0.14001755606931504,0.14622186452357502,0.14940894493555232,0.1273689961358414
1038_470,0.2732703447764737,0.23669940824383662,0.22011251609564486,0.1992933005406205
1038_503,0.6174108531932112,0.5956795807341008,0.5290380505383273,0.46725256165635504
1038_505,0.3912496723908589,0.44843807762297583,0.4094844863965797,0.35306866698007755
1039_155,0.13912560095155035,0.144831217868422,0.14121435487835365,0.12613275902986393
1039_244,0.17922864457271365,0.15392081050498838,0.15510378596340565,0.1376330653308508
1039_246,0.24274661030182199,0.2151400562613617,0.2168010098669618,0.19580401457978114
1039_503,0.5672310638899002,0.633300994585712,0.5003181435058798,0.43917671718555124
1039_505,0.335163000619928,0.34460830670280074,0.330000882310314,0.3116007685193651
103_102,0.5572790168979398,0.5924512946220277,0.5688849900458522,0.4586621871649841
103_104,0.18098459493297842,0.17504366460134002,0.17389127017432499,0.16477395758741678
103_108,0.24169638886762973,0.24284379192829883,0.24979663221974036,0.2099245991999853
103_132,0.17443827786023078,0.16875911708310234,0.16638255496408155,0.15717203878179323
103_148,0.16695432114310685,0.17151231221480356,0.1586448921804095,0.14160761215852113
103_150,0.27350043139409563,0.2885284000504336,0.2883196181838957,0.23072967219512985
103_156,0.19601085919155384,0.18938909443699703,0.22054345426501856,0.16824144349591055
103_160,0.14220772021138617,0.13160593487900463,0.14765639402330397,0.11792276230455312
103_167,0.2345922356974564,0.2169695050684152,0.20999547821497402,0.19485429385377764
103_184,0.5961580224245866,0.739343865745972,0.5822149206625861,0.5178466917190665
103_190,0.47058625686467537,0.443753294886583,0.45167758001329283,0.37360137724435816
103_192,0.16441686332632177,0.16483743453422461,0.16426176210128796,0.15175699643944554
103_199,0.13939542460558585,0.1406422584442701,0.12745395537537343,0.11285194210490362
103_202,0.12290377268773797,0.1728529391482408,0.14692203995618694,0.04801618772879628
103_277,0.5445088276593769,0.5254842637372807,0.5452266978692701,0.3776311854780389
103_313,0.09181778846528238,0.09140669265220709,0.08801635504024231,0.08072465809310013
103_377,0.23737209391161443,0.23643591731895627,0.21931031063841902,0.18937354293891856
103_415,0.2854023207005912,0.29599670309414394,0.25193772200720865,0.2057796727571853
103_433,0.14176034906615953,0.14084278360643857,0.14429475166264738,0.13279049508838406
103_463,0.1470724087403631,0.12120460014214027,0.132309283962668,0.08717525250417844
103_470,0.6486809259605805,0.7114113385628812,0.7085362121320521,0.47647942545162664
103_554,0.5363750358569355,0.5563741168283821,0.5324537898267999,0.49364979785984
103_59,0.6770021233206911,0.6781118440383666,0.6872321404917224,0.6301351410098788
103_60,0.5171782116610254,0.5409494770022365,0.6178108031270655,0.460285741145409
103_99,0.13211087182998058,0.12817744140932888,0.1341538081446791,0.11214425441858565
1041_133,0.32125399766077267,0.29659060048381936,0.294981758967807,0.23777457165391175
1041_155,0.14155238155101094,0.14569366145796653,0.1385789201700204,0.12266164339612644
1041_187,0.14327779383377226,0.16864358001152524,0.13838862577907005,0.13081599439796962
1041_243,0.15751239317411944,0.16470844492509792,0.15378618668488905,0.13236112158385024
1041_244,0.20045663773966596,0.19753630907243483,0.19889459563372366,0.1834069077752161
1041_246,0.331004744016592,0.339608137806642,0.31401856355291763,0.28457547522194604
1041_261,0.20087225238351472,0.1509515409020958,0.1473071807696089,0.13531454033625426
1041_413,0.38358614723389134,0.3818193002290628,0.37602983018290403,0.34285330539199915
1041_415,0.45875192693102484,0.4755088100056917,0.46124317614544924,0.3876890002700678
1041_432,0.19185670365446472,0.2698688397784372,0.16541831400479598,0.14853367053299435
1041_470,0.26691531635847826,0.2980142240213656,0.2676415138688329,0.22503151922758702
1041_503,0.8618464484813748,0.9212599360247695,0.7715762556455653,0.5319987117636245
1042_102,0.7263344259492643,0.8124716860953689,0.7980392495984417,0.6545216785129737
1042_132,0.3264204194749556,0.3207512066682116,0.328591425972551,0.2896344885519961
1042_167,0.1132419272355319,0.10001870907836005,0.09015101336496498,0.0770330069617413
1042_184,0.5617292875967438,0.6124734185408813,0.5779840051262962,0.4925727526460746
1042_192,0.19121724125506875,0.2044385307998253,0.1850836476348217,0.1622779886257745
1042_242,0.2593093228345842,0.25314542130750306,0.2509691193463752,0.22658073872103404
1042_244,0.22721416347805146,0.22913214743087174,0.20547834552445784,0.18111141096214822
1042_266,0.14959841717668135,0.14724073485242462,0.14293982675095945,0.11999575896393938
1042_274,2.363058541177909,2.5541425751604945,2.4948817970737043,1.742867333754138
1042_413,0.13914267779595274,0.14297059286929142,0.1308270043925168,0.11004827760023979
1042_415,0.25562674059215923,0.3225804906859809,0.28437041732510093,0.20345158544161157
1042_470,0.8270738543880082,0.8662291751492374,0.8469099902372667,0.6555880601664467
1042_506,0.16618928729701613,0.16953455060635558,0.16406729050995408,0.15237796579809226
1042_59,0.5084901790789312,0.5327213077413643,0.4803629485644939,0.4339391708996898
1042_62,0.32964959786103853,0.2725820160070931,0.24643680691214886,0.2142318942765582
1042_99,0.14566906112304945,0.15223968236342075,0.1487560999595262,0.1344069238567561
1043_155,0.14295764967967106,0.14819304816531564,0.15775442875139778,0.12850146613261115
1043_244,0.10323142199052703,0.10205062618175528,0.09856122627984065,0.09196709436566171
1043_503,0.4041853307463813,0.46194556123429187,0.3954825605277108,0.34584555034805636
1043_99,0.15676066309383152,0.1584672431126385,0.15998728397894538,0.14346916046450478
1044_102,0.7197622858480838,0.7495956633141643,0.7657895032382181,0.6580630680645717
1044_104,0.19121473047705556,0.18255515876806233,0.18672263269614342,0.15910271335102832
1044_108,0.38154038911085697,0.3645153807144224,0.39605648373328706,0.3126181918104989
1044_132,0.22489351007533673,0.2195383589579557,0.21507552860279103,0.20188015776405416
1044_148,0.13201944154361805,0.12937790834435653,0.11678548925862792,0.11125173771913596
1044_150,0.3374289621369648,0.3180272837593671,0.29508962462514643,0.22973391320399716
1044_152,0.16137300726599713,0.1947848673314991,0.14538320931585952,0.11973650941286348
1044_154,0.22732508606420687,0.22968697172760655,0.24697118637747525,0.20251661280345729
1044_167,0.13450127323390165,0.1288806054945804,0.11675445562951452,0.10734692874274895
1044_184,0.6634595877299733,0.5572050268204233,0.5297567718301445,0.5052510304582901
1044_189,1.4094893842410046,1.9797912741633124,1.2451459930536781,1.0393215203938984
1044_190,0.6265530061437047,0.7327848480707935,0.7660841610610378,0.4182012645321882
1044_200,0.6811348033572691,0.8092947672028132,0.8354208644526158,0.6043155499085288
1044_23,0.5338344377520243,0.46631339837620267,0.4449412967393441,0.4244182535815446
1044_247,0.12967207350087429,0.11562415535693048,0.10855562220451657,0.09710119891408225
1044_266,0.11507230159327733,0.1020172095639938,0.09325687919311627,0.06986343530085484
1044_295,0.19298783069666553,0.18948946972176386,0.19506571781464313,0.16380443827709185
1044_300,0.3704455913624221,0.3287418847756565,0.34159269717517177,0.3165438353739953
1044_334,0.06548239164496228,0.06665422577517408,0.04591770953588408,0.0346895299366297
1044_376,0.12705791236823072,0.12778032940352785,0.11037642991237484,0.07413855436318552
1044_415,0.9227135392367758,0.9084952164559308,0.8689005408129833,0.6437645396874576
1044_433,0.11254669551130732,0.10563829036144708,0.1136021027401444,0.09760786095513763
1044_453,0.1378951016367457,0.14744961854070723,0.1319939440152415,0.116232602506586
1044_463,0.1096519485992608,0.09637224682201746,0.08567999289275091,0.058623396034990574
1044_470,0.7849130771569758,0.9531617353200643,0.8176441850842925,0.525044557270034
1044_501,0.07725700854832712,0.06313726246086741,0.08352331655536999,0.02741801636803275
1044_59,0.7581435854980333,0.7458234178758611,0.7948287966338937,0.6953926901654892
1044_99,0.12029839026848047,0.12184467321853136,0.1268238550655878,0.10651192770665095
1045_155,0.17669969735313018,0.17800238123368242,0.1597696168721039,0.14997384400266278
1045_156,0.31836982560640525,0.31340110225321577,0.3139567098634741,0.28739625666013197
1045_187,0.12412516438422341,0.12112689501786411,0.11032757371808657,0.10196699682112323
1045_204,0.10818700347598614,0.10425755597625554,0.11130049029176911,0.09797910594930051
1045_229,0.10980183502817414,0.11485308617972716,0.07902228980298613,0.06363626516809784
1045_244,0.1834804765745804,0.1852682707325339,0.18421693837258135,0.16722107690390056
1045_246,0.35676843387594304,0.34135094891176454,0.32917292022043376,0.2917609930414423
1045_261,0.1211818916693897,0.11758240970982224,0.11931746566726881,0.10601743240123722
1045_413,0.18104693505870162,0.1840551716671196,0.17359096220471937,0.15924160015056169
1045_415,0.4612613028779681,0.4610800548975413,0.49671480357339476,0.40317899918309597
1045_432,0.11025476790199083,0.10520554094751979,0.10975811956216995,0.09139498254297056
1045_458,0.2148080398494891,0.21025121847188105,0.20970815849560825,0.18960040798030167
1045_470,0.23331378363865637,0.2973738468019,0.21184792908433864,0.15828019138139895
1045_503,0.7134892062705829,0.829156917324833,0.6116676135690542,0.45557420773806556
1045_506,0.1577009365967967,0.17196974042745095,0.16148736017318346,0.14981688588932726
1045_530,0.0653624101441215,0.07842307503233206,0.05611639494502723,0.02945068580349294
1046_238,0.17479316076229218,0.16800613505293235,0.17025432458046327,0.15201058584374136
1047_229,0.20882144415360793,0.2528829189113729,0.20388001124215602,0.16680426022022388
1047_244,0.13912758550501023,0.1558103666033726,0.1522773891113804,0.12702171890299507
1047_261,0.10066685802368613,0.10755068299029373,0.10617802672989342,0.0860712321964126
1047_432,0.16440723112755054,0.17804955841950698,0.1746902009068198,0.14678714945199298
1047_503,0.6914883165529336,0.6799478060917232,0.6756761128409337,0.6071708590817687
1047_99,0.240826543717264,0.2570159400303621,0.26700762186028937,0.2026293795417629
1048_181,0.5294269864504192,0.47015755459783687,0.45652667447069273,0.4253202184444372
1048_238,0.2289916986200472,0.22764698427843033,0.2275457155033356,0.21051258401626247
1049_102,0.7447524333987404,0.7788687169003994,0.7720932119474375,0.627945434451695
1049_108,0.340176761582901,0.3311256844428043,0.3999684023204626,0.30327077624066556
1049_117,0.15534719063281177,0.1506821256433866,0.16005418324411066,0.13706619572076628
1049_132,0.23126930025326742,0.22454896839396676,0.22043627816619837,0.21049383766992014
1049_150,0.19148197678794665,0.20172854016619576,0.18215977562166183,0.14905659788640258
1049_167,0.12668118489333358,0.11860759037927285,0.11087203192821317,0.09568794554953831
1049_190,0.9526490726271617,0.8778479334558035,0.9175860519396396,0.8252838521333753
1049_235,6.776346777618134,7.36135415361817,7.893424417981603,6.298037819825171
1049_266,0.11266651154766746,0.09051084855858074,0.08559203289133312,0.06503742146490615
1049_277,0.8547397153643935,0.7629494747675194,0.8038494035210761,0.6229014244057594
1049_336,0.09444907831970215,0.07910846101481606,0.054135858178215354,0.043111034160646065
1049_377,0.3420053185437544,0.33638213522296767,0.3583510153899197,0.26685958140501803
1049_415,0.49738302389625577,0.604822628863324,0.5035231332134037,0.39685242502922335
1049_463,0.17267541538540623,0.14754536597007106,0.14119190370179519,0.11479982474835511
1049_470,1.0739009289255266,1.134633306805113,1.260340580946118,0.7517290017423925
1049_530,0.09268539309951225,0.09814960697617989,0.09772510633539348,0.06826066588190707
1049_62,0.2702782282541847,0.29513713296769395,0.28021761607087703,0.2362470624100658
1049_99,0.2453917941051872,0.2292194575660167,0.23072587773866704,0.22071679199102787
1050_135,0.5825394255236236,0.5983429967204144,0.649276899768219,0.4590255369067575
1050_157,0.09505365328472844,0.0999870417851305,0.09055048395966049,0.0712890493740896
1050_229,0.22729703330624687,0.28975786076800114,0.23967364704163138,0.19037494803829305
1050_244,0.17890733342964404,0.18918464926830325,0.18897272640162466,0.16074343557989879
1050_246,0.30449263902536844,0.31344542435080913,0.3165739260235237,0.2757237753280634
1050_261,0.08878695777067239,0.0861220423695217,0.08290276106414768,0.07437278538622605
1050_277,0.2315073231688478,0.2227463632376587,0.23230777775124573,0.20466621660833414
1050_390,0.20282371510850009,0.20229074108113007,0.20075790832548088,0.18375296462142524
1050_415,0.3819722655609572,0.4306711664410208,0.4330447294349533,0.3177750714263279
1050_503,0.8466637515733316,0.8909157407000071,0.9252762509220417,0.48975053264932483
1050_506,0.12562939180223676,0.13485544523383508,0.12451982698899593,0.11142679215343437
1050_530,0.07792855478970301,0.08687335463117626,0.07144793883153583,0.0654450741923484
1050_99,0.16057157151965074,0.16474349407436167,0.16226498844628592,0.14610728664508
1051_104,0.15410435026789243,0.15078503794587786,0.13299754517543805,0.11537919338535713
1051_154,0.226392602551824,0.22966565006396675,0.22670851308945636,0.20388468930022183
1051_315,0.19066700219202481,0.17420559174335382,0.15574990318616996,0.1438889203936769
1051_458,0.19553430313151943,0.181785989770063,0.17957280183158839,0.1632051621822133
1051_503,0.4239172199362071,0.40998963619560996,0.381522264010195,0.3485055661009656
1052_10,4.431981077235745,4.7294259012437685,3.364160935013679,3.2737180461029998
1052_104,0.2873744633848289,0.2795783202286653,0.2673658207954148,0.2463357986779605
1052_146,0.36683848902310656,0.3627292004760699,0.38067747687318876,0.34737414387503107
1052_155,0.1362600984244231,0.12335810917607708,0.14435955920851062,0.11262347960056895
1052_156,0.3214864753897633,0.3344296816443567,0.34842733634835515,0.29408500986577313
1052_189,0.7056667765093544,0.6377393311458893,0.6905352074937446,0.48789679347759385
